Name,Title,SellingPrice,TicketPrice,Size,Color,ProductIMGS,Image,ProductUrl,Description,SKU
CANNONDALE,Trail SE 2 2022 Mountain Bike,"£1,250.00","£1,550.00","S,M,L,XL",Emerald,"https://www.evanscycles.com/images/products/91071315_l.jpg,https://www.evanscycles.com/images/products/91071315_l_a1.jpg,https://www.evanscycles.com/images/products/91071315_l_a2.jpg,https://www.evanscycles.com/images/products/91071315_l_a3.jpg,https://www.evanscycles.com/images/products/91071315_l_a4.jpg,https://www.evanscycles.com/images/products/91071315_l_a5.jpg",https://www.evanscycles.com/images/products/91071315_l.jpg,https://www.evanscycles.com/brand/cannondale/trail-se-2-2022-mountain-bike-910713#colcode=91071315,"
                            <h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->About the Cannondale Trail SE 2<!-- mp_trans_rt_end 5 --></h2><br><p>The Cannondale Trail SE 2 is the ultimate mountain bike for riders who demand the best in performance, durability, and style. With its lightweight aluminum frame, responsive suspension system, and top-of-the-line components, this bike is built to handle even the toughest trails with ease.</p><br><p>One of the standout features of the Trail SE 2 is its RockShox 35 Silver Fork, which provides 120mm of travel and smooths out even the roughest terrain. The SRAM SX Eagle drivetrain offers a wide range of gears for efficient pedaling on both climbs and descents, while the Shimano hydraulic disc brakes provide powerful stopping power for confident control.</p><br><p>The Trail SE 2 also comes with a dropper seatpost, allowing you to quickly adjust your saddle height on the fly to optimize your position for different trail sections. The WTB STX i25 TCS rims are tubeless-ready, providing a smoother ride and reduced risk of flats.</p><br><p>And with its eye-catching colors and sleek design, the Trail SE 2 is sure to turn heads both on the trails and off. Whether you're a seasoned rider looking to upgrade your gear or a beginner just starting to explore the world of mountain biking, the Cannondale Trail SE 2 is the perfect bike to take your riding to the next level.</p><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Key Features<!-- mp_trans_rt_end 5 --></h2><br><ul><br><li>Premium SmartForm C2 Alloy frame</li><br><li>RockShox 35 Silver R 120mm 120mm fork</li><br><li>SRAM SX Eagle 12-speed drivetrain</li><br><li>Shimano MT400 hydraulic disc brakes</li><br><li>Integrated connectivity with Cannondale App</li><br><li>Dropper seatpost</li><br></ul><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Specifications<!-- mp_trans_rt_end 5 --></h2><br><h3>Frameset</h3><br><ul><br>  <li>Frame: All-New, Smartform C2 Alloy, SAVE dropped seatstays, tapered headtube, post mount disc, StraightShot internal cable routing, dropper post compatible BSA 73, 12mm thru axle, Boost 148</li><br>  <li>Fork: Rock Shox 35 Silver R, 120mm, 15x110 thru-axle, 51mm offset</li><br></ul><br><h3>Wheels</h3><br><ul><br> <li>Wheelset: WTB STX i25 TCS, 32h, tubeless ready</li> <br> <li>Tyres: (F) Maxxis Minion DHF, 29x2.5"" Exo Casing, Tubeless Ready / (R) Maxxis High Roller II, 29x2.3, EXO casing, tubeless ready</li><br></ul><br><h3>Drivetrain</h3><br><ul><br>  <li>Pedals: Not Included</li><br>  <li>Rear Derailleur: SRAM SX Eagle</li><br>  <li>Shifters: SRAM SX Eagle, 12-speed</li><br>  <li>Chain: SRAM SX Eagle, 12-speed</li><br>  <li>Crankset: SRAM SX Eagle Power Spline, 30T</li><br>  <li>Cassette: SRAM SX Eagle, 11-50, 12-speed</li><br>  <li>Bottom Bracket: Truvativ Power Spline</li><br></ul><br><h3>Components</h3><br><ul><br>  <li>Handlebar: FSA Alloy Riser, 15mm rise, 760mm</li><br>  <li>Stem: Cannondale 3, 6061 Alloy, 31.8</li><br>  <li>Brakes: TRP Slate G4 4 Piston hydraulic disc, 180/160mm rotors</li><br>  <li>Brake Levers: TRP hydraulic disc</li><br>  <li>Saddle: Cannondale Ergo XC</li><br>  <li>Seatpost: TranzX Dropper, 31.6, Internal Routing, 100mm (S), 120mm (M-XL)</li><br></ul><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Bike Sizing<!-- mp_trans_rt_end 5 --></h2><br>    <p>Choosing the bike size depends on the type of bike, your height, your riding style, and your preference. A correct fitting bike will be more comfortable, more efficient and more fun to ride. This bike size guide gives our customers general advice on choosing the right size. It is a guide only and we always recommend visiting one of our stores or contacting one of our experts.</p><br><div style=""overflow-x:auto;""><thread></thread><table class=""table"" style=""width:100%""><tbody><tr><th scope=""col""></th><th scope=""col"">S</th><th scope=""col"">M</th><th scope=""col"">L</th><th scope=""col"">XL</th></tr></tbody><tbody><tr class=""col"" bg-silver-tree=""""><td>Rider Height</td><td>5'1 - 5'4 / 154cm - 162cm</td><td>5'4 - 5'8 / 162cm - 172cm</td><td>5'7 - 6'0 / 170cm - 182cm</td><td>6'0 - 6'3 / 182cm - 190cm</td></tr></tbody></table></div>

                            <div class=""ProductDescriptionAttributesContainer""></div>

                                <ul id=""DisplayAttributes""></ul>

                            
<p class=""productCode"" id=""lblProductCode"">
    Product code: 910713
</p>
                        ",910713
CANNONDALE,Synapse 2 2023 Road Bike,"£1,100.00",,"48cm,51cm,54cm,56cm,58cm,61cm","Black Pearl 23,Cool Mint 23","https://www.evanscycles.com/images/products/93934803_l.jpg,https://www.evanscycles.com/images/products/93934803_l_a1.jpg,https://www.evanscycles.com/images/products/93934803_l_a2.jpg,https://www.evanscycles.com/images/products/93934803_l_a3.jpg,https://www.evanscycles.com/images/products/93934803_l_a4.jpg","https://www.evanscycles.com/images/products/93934803_bs.jpg,https://www.evanscycles.com/images/products/93934815_bs.jpg",https://www.evanscycles.com/brand/cannondale/synapse-2-2023-road-bike-939348#colcode=93934803,"
                            <h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->About the Cannondale Synapse 2<!-- mp_trans_rt_end 5 --></h2><br><p>A road bike that’s light, stiff, fast and surprisingly comfortable. Your rides will go longer. You'll barely notice.</p><br><p>Where it thrives: The open road, gravel roads</p><br><p>What it's built for: Endurance, comfort</p><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Key Features<!-- mp_trans_rt_end 5 --></h2><br><ul><br><li>Lightweight SmartForm C2 Alloy Frame w/ full carbon fork</li><br><li>Shimano Sora 9-speed drivetrain w/ dual chainring FSA crank</li><br><li>Promax Decoder R mechanical disc brakes</li><br></ul><br><div class=""component_videoWrapper""><iframe frameborder=""1allowfullscreen"" class=""optanon-category-C0004 "" data-src=""https://www.youtube.com/embed/Sk2bmw13wT8""></iframe></div><br><br><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Specifications<!-- mp_trans_rt_end 5 --></h2><br><h3>Frameset</h3><br><ul><br>  <li>Frame: SmartForm C2 Alloy</li><br>  <li>Fork: BallisTec Full Carbon</li><br></ul><br><h3>Wheels</h3><br><ul><br> <li>Rims: RD, 28h</li><br>  <li>Hubs: (F) Formula CRX-512 12x100 (R) Alloy, sealed loose ball bearing, QR</li> <br>  <li>Tyres: Vittoria Zaffiro, 700 x 28c</li><br></ul><br><h3>Drivetrain</h3><br><ul><br>  <li>Pedals: Not included</li><br>  <li>Front Derailleur: Shimano Sora, braze-on</li><br>  <li>Rear Derailleur: Shimano Sora GS</li><br>  <li>Shifters: Shimano Sora, 9-speed</li><br>  <li>Chain: KMC Z9, 9-speed</li><br>  <li>Crankset: FSA Vero Alloy, 50/34</li><br>  <li>Rear Cogs: Shimano HG400, 11-34, 9-speed</li><br></ul><br><h3>Components</h3><br><ul><br>  <li>Handlebar: Cannondale 4, 6061 alloy</li><br>  <li>Stem: Cannondale 4, 6061 Alloy, 31.8</li><br>  <li>Brakes: Promax Decoder R cable-actuated disc, 160/160mm</li><br>  <li>Brake Levers: Integrated in shifters</li><br>  <li>Saddle: Cannondale Stage Ergo</li><br>  <li>Seatpost: Cannondale 4, 6061 Alloy</li><br></ul><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Bike Sizing<!-- mp_trans_rt_end 5 --></h2><br><p>Choosing the bike size depends on the type of bike, your height, your riding style, and your preference. A correct fitting bike will be more comfortable, more efficient and more fun to ride. This bike size guide gives our customers general advice on choosing the right size. </p><br><br><thread><br>    </thread><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><table class=""table"" style=""width:100%"" overflow-x:auto;="""">  <tbody><tr>      <th scope=""col""></th>      <th scope=""col"">48</th>      <th scope=""col"">51</th>      <th scope=""col"">54</th>      <th scope=""col"">56</th>      <th scope=""col"">58</th>      <th scope=""col"">61</th>    </tr>    </tbody><tbody>    <tr class=""col"" bg-silver-tree="""">      <td>Rider Height</td>      <td>5’2 - 5'6 / 157cm - 167cm</td>      <td>5'5 - 5'9 / 165cm - 175cm</td>      <td>5'7 - 5'11 / 170cm - 180cm</td>      <td>5'9 - 6'1 / 175cm - 185cm </td>      <td>6'0 - 6'4 / 182cm - 193cm</td>      <td>6'3 - 6'8 / 190cm - 203cm</td>    </tr>  </tbody></table><br>

                            <div class=""ProductDescriptionAttributesContainer""></div>

                                <ul id=""DisplayAttributes""><li><span class=""feature-name"">Model Year</span><span class=""feature-value"">2023</span></li><li><span class=""feature-name"">Frame Material</span><span class=""feature-value"">Aluminium</span></li><li><span class=""feature-name"">Frame Style</span><span class=""feature-value"">Traditional</span></li><li><span class=""feature-name"">Suspension Type</span><span class=""feature-value"">Rigid</span></li><li><span class=""feature-name"">Chainset Type</span><span class=""feature-value"">2x</span></li><li><span class=""feature-name"">Number of Gears</span><span class=""feature-value"">18 Speed</span></li><li><span class=""feature-name"">Brake Type</span><span class=""feature-value"">Mechanical Disc</span></li><li><span class=""feature-name"">Discipline</span><span class=""feature-value"">Road Endurance</span></li><li><span class=""feature-name"">Axle Type</span><span class=""feature-value"">Thru Axle</span></li><li><span class=""feature-name"">Wheel Size</span><span class=""feature-value"">700c</span></li><li><span class=""feature-name"">Pedals</span><span class=""feature-value"">Not Included</span></li></ul>

                            
<p class=""productCode"" id=""lblProductCode"">
    Product code: 939348
</p>
                        ",939348
CANNONDALE,Quick CX 3 2022 Hybrid Bike,£549.00,£775.00,"S,M,L,XL",Slate Gray 23,"https://www.evanscycles.com/images/products/93438102_l.jpg,https://www.evanscycles.com/images/products/93438102_l_a2.jpg,https://www.evanscycles.com/images/products/93438102_l_a3.jpg,https://www.evanscycles.com/images/products/93438102_l_a4.jpg,https://www.evanscycles.com/images/products/93438102_l_a5.jpg",https://www.evanscycles.com/images/products/93438102_l.jpg,https://www.evanscycles.com/brand/cannondale/quick-cx-3-2022-hybrid-bike-934381#colcode=93438102,"
                            <h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->About the Cannondale Quick CX 3<!-- mp_trans_rt_end 5 --></h2><br>An urban-adventure bike built for the cities and the town pathways, the great open  countryside and everything in between. Expand your horizons with the one  bike to do it all.  Comfort, control, visibility and speed are all taken care of with the Quick CX. Bump-absorbing suspension forks, multi-surface tyres and reflective graphics keep you in charge of the highways and byways at all times.<br><br>An upright, mountain bike inspired riding position feels natural, confident and comfortable in  all riding situations. Cannondale have thought of every detail when it comes to creating the new Quick CX – years of aluminum expertise means that the bike is noticeably lightweight, offering enjoyable performance, on-road or off.	<br><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Key Features<!-- mp_trans_rt_end 5 --></h2><br><br><ul><li>	SmartForm C3 Alloy Frame for stiff but light construction allows you to convert more of your power into speed	</li><br><li>	Suntour NEX-E25 Fork to help roll over obstacles and allow a more comfortable ride	</li><br><li>	Shimano Acera, 16-speed give a wide range of gear options for taking on the hills</li><br><li>	Tektro HD-T275 hydraulic disc brakes give powerful, controllable and consistent stopping power with less effort</li><br><li>	Vittoria Terreno Dry, 700 x 40c Tyres offer great traction off road and excellent rolling ability on the tarmac</li></ul><br><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Bike Sizing<!-- mp_trans_rt_end 5 --></h2><div class=""container""><div class=""row""><div class=""item"" col-md-10="""" col-sm-12="""" col-xs-12="""" pb-4="""">Choosing the bike size depends on the type of bike, your height, your riding style, and your preference. A correct fitting bike will be more comfortable, more efficient and more fun to ride. This bike size guide gives our customers general advice on choosing the right size. </div><br><div style=""overflow-x:auto;""><thread></thread><table class=""table"" style=""width:100%""><tbody><tr><th scope=""col""></th><th scope=""col"">S</th><th scope=""col"">M</th><th scope=""col"">L</th><th scope=""col"">XL</th><th scope=""col"">XXL</th></tr></tbody><tbody><tr class=""col"" bg-silver-tree=""""><td>Rider Height </td><td>5'2 - 5'7 / 157cm - 170cm </td><td>5'5 - 5'10 / 165cm - 177cm </td><td>5'9 - 6'2 / 175cm - 187cm</td><td>6'0 - 6'5 / 182cm - 195cm </td><td>6'4 - 6'9 / 193cm - 206cm</td></tr><tr><td>Standover (mm)</td><td>725</td><td>764</td><td>802</td><td>840</td></tr><tr class=""col"" bg-silver-tree=""""><td>Reach (mm)</td><td>402</td><td>412</td><td>422</td><td>432</td></tr></tbody></table></div></div></div>

                            <div class=""ProductDescriptionAttributesContainer""></div>

                                <ul id=""DisplayAttributes""><li><span class=""feature-name"">Model Year</span><span class=""feature-value"">2023</span></li><li><span class=""feature-name"">Frame Material</span><span class=""feature-value"">Aluminium</span></li><li><span class=""feature-name"">Frame Style</span><span class=""feature-value"">Traditional</span></li><li><span class=""feature-name"">Suspension Type</span><span class=""feature-value"">Hardtail</span></li><li><span class=""feature-name"">Chainset Type</span><span class=""feature-value"">2x</span></li><li><span class=""feature-name"">Number of Gears</span><span class=""feature-value"">16 Speed</span></li><li><span class=""feature-name"">Brake Type</span><span class=""feature-value"">Hydraulic Disc</span></li><li><span class=""feature-name"">Discipline</span><span class=""feature-value"">Hybrid</span></li><li><span class=""feature-name"">Axle Type</span><span class=""feature-value"">Quick Release</span></li><li><span class=""feature-name"">Wheel Size</span><span class=""feature-value"">700c</span></li><li><span class=""feature-name"">Pedals</span><span class=""feature-value"">Included</span></li></ul>

                            
<p class=""productCode"" id=""lblProductCode"">
    Product code: 934381
</p>
                        ",934381
CANNONDALE,Topstone 4 2022 Gravel Bike,£799.00,"£1,100.00","XS,M,XL",Black Magic 22,"https://www.evanscycles.com/images/products/91692303_l.jpg,https://www.evanscycles.com/images/products/91692303_l_a1.jpg,https://www.evanscycles.com/images/products/91692303_l_a2.jpg,https://www.evanscycles.com/images/products/91692303_l_a3.jpg,https://www.evanscycles.com/images/products/91692303_l_a4.jpg,https://www.evanscycles.com/images/products/91692303_l_a5.jpg,https://www.evanscycles.com/images/products/91692303_l_a6.jpg,https://www.evanscycles.com/images/products/91692303_l_a7.jpg,https://www.evanscycles.com/images/products/91692303_l_a8.jpg",https://www.evanscycles.com/images/products/91692303_l.jpg,https://www.evanscycles.com/brand/cannondale/topstone-4-2022-gravel-bike-916923#colcode=91692303,"
                            <h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->About the Cannondale Topstone 4<!-- mp_trans_rt_end 5 --></h2><br><h3>Explore further. Ride freer.</h3><br><p> A capable, versatile gravel road bike. Built for chasing horizons, exploring routes less travelled or accelerating your commute.</p><br><h3> Where it thrives</h3><br><p> Gravel roads, out in the elements</p><br><h3> What it's built for</h3><br><p> Traction, handling, comfort</p><br><p>A capable, versatile gravel road bike. Built for chasing horizons, exploring routes less travelled or accelerating your commute. A balanced riding position: upright enough for comfort over the long haul and control on technical terrain, yet still low and forward enough for speedy efficiency. </p><br><p>Built with plenty of room for tyres up to 42mm wide, for comfort, grip and adventurous capability. With mounts for three water bottles, plus mounts for top tube storage, the Topstone is ready to go long. Multiple bottle cage positions on the downtube mount let you configure for big frame bags.</p><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Key Features<!-- mp_trans_rt_end 5 --></h2><br><ul><br><li>A full carbon fork with a tapered steerer and 12mm thru-axles delivers a light, comfortable and precise-steering front end</li><br><li>OutFront Steering Geometry keeps the steering light and agile, while positioning the wheel further in front of the rider for stability and confidence on rougher stuff</li><br><li>Built to accept an internally-routed 27.2 dropper seatpost, which shouldn’t really be a surprise on a bike that's this off-road capable</li><br><li>Removable Fender Bridge bolts on when you want fenders, disappears when you don't</li><br><li> Light, durable SmartForm C2 Alloy Frame w/ full carbon fork for stiff but light construction allows you to convert more of your power into speed</li><br><li> microSHIFT Advent X 10-speed drivetrain for smooth and reliable shifting, with Promax mechanical disc brakes for great modulation.</li><br><li> WTB Riddler Comp tires, 700 x 37c</li><br></ul> <br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Specifications<!-- mp_trans_rt_end 5 --></h2><br><h3>Frameset</h3><br><ul><br>  <li>Frame: SmartForm C2 Alloy, 12x142 thru-axle, tapered headtube, flat mount disc, StraightShot internal cable routing, multiple gear/bottle mounts</li><br>  <li>Fork: BallisTec Full Carbon, 1-1/8 to 1-1/4 steerer, 55mm OutFront offset, flat mount disc, internal routing, 12x100 thru axle</li><br></ul><br><h3>Wheels</h3><br><ul><br>  <li>Rims: RD 2.0, 28h</li><br>  <li>Hubs: Formula alloy, 12x100mm/12x142mm</li><br>  <li>Tyres: WTB Riddler Comp, 700 x 37c</li><br></ul><br><h3>Drivetrain</h3><br><ul><br>  <li>Pedals: n/a</li><br>  <li>Crank: Prowheel, 40T</li> <br>  <li>Front Derailleur: n/a</li><br>  <li>Rear Derailleur: microSHIFT Advent X</li><br>  <li>Shifters: microSHIFT Advent X, 10-speed</li><br>  <li>Chain: KMC X10, 10-speed</li><br>  <li>Rear Cogs: microSHIFT, 11-48T, 10-speed</li><br></ul><br><h3>Components</h3><br><ul><br>  <li>Handlebar: Cannondale 3, butted 6061 alloy, 16 deg flare drop</li><br>  <li>Stem: Cannondale 3, 6061 Alloy, 31.8, 7°</li><br>  <li>Brakes: Promax Render R mechanical disc, 160/160mm rotors</li><br>  <li>Brake Levers: microSHIFT Advent X</li><br>  <li>Saddle: Cannondale Stage CX</li> <br>  <li>Seatpost: Cannondale 4, 6061 Alloy, 27.2 x 350mm</li><br></ul><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Bike Sizing<!-- mp_trans_rt_end 5 --></h2><p>Choosing the bike size depends on the type of bike, your height, your riding style, and your preference. A correct fitting bike will be more comfortable, more efficient and more fun to ride. This bike size guide gives our customers general advice on choosing the right size. </p><thread>    </thread><table class=""table"" style=""width:100%"" overflow-x:auto;="""">  <tbody><tr>      <th scope=""col""></th>      <th scope=""col"">XS</th>      <th scope=""col"">S</th>      <th scope=""col"">M</th>      <th scope=""col"">L</th>      <th scope=""col"">XL</th>    </tr>    </tbody><tbody>    <tr class=""col"" bg-silver-tree="""">      <td>Rider Height</td>      <td>152cm - 165cm</td>      <td>162cm - 175cm</td>      <td>170cm - 185cm</td>      <td>180cm - 193cm </td>      <td>190cm - 203cm</td>    </tr>  </tbody></table>

                            <div class=""ProductDescriptionAttributesContainer""></div>

                                <ul id=""DisplayAttributes""><li><span class=""feature-name"">Model Year</span><span class=""feature-value"">2021</span></li><li><span class=""feature-name"">Frame Material</span><span class=""feature-value"">Aluminium</span></li><li><span class=""feature-name"">Frame Style</span><span class=""feature-value"">Traditional</span></li><li><span class=""feature-name"">Suspension Type</span><span class=""feature-value"">Rigid</span></li><li><span class=""feature-name"">Chainset Type</span><span class=""feature-value"">1x</span></li><li><span class=""feature-name"">Number of Gears</span><span class=""feature-value"">10 Speed</span></li><li><span class=""feature-name"">Brake Type</span><span class=""feature-value"">Mechanical Disc</span></li><li><span class=""feature-name"">Discipline</span><span class=""feature-value"">Gravel</span></li><li><span class=""feature-name"">Axle Type</span><span class=""feature-value"">Thru Axle</span></li><li><span class=""feature-name"">Wheel Size</span><span class=""feature-value"">700c</span></li><li><span class=""feature-name"">Pedals</span><span class=""feature-value"">Not Included</span></li></ul>

                            
<p class=""productCode"" id=""lblProductCode"">
    Product code: 916923
</p>
                        ",916923
CANNONDALE,CAAD Optimo 1 2023 Road Bike,"£1,039.00","£1,300.00","51cm,54cm,56cm,58cm",Candy Red 23,"https://www.evanscycles.com/images/products/93920508_l.jpg,https://www.evanscycles.com/images/products/93920508_l_a1.jpg,https://www.evanscycles.com/images/products/93920508_l_a2.jpg,https://www.evanscycles.com/images/products/93920508_l_a3.jpg,https://www.evanscycles.com/images/products/93920508_l_a4.jpg,https://www.evanscycles.com/images/products/93920508_l_a5.jpg",https://www.evanscycles.com/images/products/93920508_l.jpg,https://www.evanscycles.com/brand/cannondale/caad-optimo-1-2023-road-bike-939205#colcode=93920508,"
                            <h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 --> Cannondale CAAD Optimo 1 2023<!-- mp_trans_rt_end 5 --></h2><br><p>A true performance road bike, experience an award winning ride from the Cannondale CAAD Optimo 1 2023 Road Bike.</p><br><p>Celebrated as the 2023 Bike of the Year by Cycling Plus Magazine and BikeRadar, the CAAD Optimo thrives on the open road as well as the heat of competition. Built for speed, handling and durability, it offers the perfect entry-level model for those new to the road scene.</p><br><p>Everyone loves a bit of carbon to help keep the weight off their bike and this comes in the form of a premium carbon fork featuring a full carbon fibre construction. Cannondale’s sleek and lightweight SmartForm C2 Alloy frame offers up a strong beating heart to the CAAD Optimo while the Shimano 105, 11-speed group set gives you all the gears needed for those challenging days in the saddle.</p><br><p>A versatile, all-year round ride, the CAAD Optimo’s comes complete with subtle rack and fender mounts. Perfect for those wet weather training days and commuting so there’s no excuses.</p><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Key Features<!-- mp_trans_rt_end 5 --></h2><br><ul><br>  <li> Lightweight SmartForm C2 Alloy Frame w/ full carbon fork </li><br> <li> Shimano 105 11-speed shifting / FSA Gossamer crank<br></li>  <br><li> Tektro R741 dual pivot brakes </li><br></ul><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 --> Specifications<!-- mp_trans_rt_end 5 --></h2><br><h3>Frameset </h3><br><ul><br>  <li> Frame: SmartForm C2 Alloy, SAVE, tapered headtube, fender mounts, 130x10mm QR </li><br>  <li> Fork: CAAD Optimo Full Carbon, 1-1/8 to 1-1/4 steerer, fender mounts, 100x9mm QR </li><br></ul><br><h3>Wheels</h3><br><ul><br>  <li>Rims: RS 2.0, 24h front, 28h rear </li><br>  <li>Hubs: (F) Formula RB-56 / (R) Formula RB-5711 </li><br>  <li>Tyres: Vittoria Zaffiro Pro Slick, 700 x 25c</li><br></ul><br><h3>Drivechain</h3><br><ul><br>  <li>Pedals: n/a </li><br>  <li>Crank: FSA Gossamer Alloy, 50/34 </li><br>  <li>Front Derailleur: Shimano 105, 31.8 clamp</li><br>  <li>Rear Derailleur: Shimano 105 GS </li><br>  <li>Shifters: Shimano 105, 11-speed </li><br><li> Bottom Bracket: FSA MegaExo </li><br> <li> Chain: KMC X11, 11-speed </li><br>  <li> Rear Cassette: Shimano 105, 11-30, 11-speed </li><br></ul><br><h3>Components</h3><br><ul><br>  <li>Handlebar: Cannondale 3, 6061 Alloy, Compact </li><br>  <li>Grips: Cannondale Bar Tape, 3.5mm </li><br>  <li>Stem: Cannondale 3, 6061 Alloy, 31.8, 7° </li><br>  <li>Brakes: Tektro R741, dual pivot calipers </li><br>  <li>Brake Levers: Shimano 105 </li><br>  <li>Saddle: Cannondale Stage CX </li><br>  <li>Seatpost: Cannondale 3, 6061 Alloy, 27.2 x 350mm </li><br></ul><br><hr><br><h2><!-- mp_trans_rt_start id=""1"" args=""as"" 5 -->Bike Sizing<!-- mp_trans_rt_end 5 --></h2><div class=""container""><div class=""row""><div class=""item"" col-md-10="""" col-sm-12="""" col-xs-12="""" pb-4="""">Choosing the bike size depends on the type of bike, your height, your riding style, and your preference. A correct fitting bike will be more comfortable, more efficient and more fun to ride. This bike size guide gives our customers general advice on choosing the right size. It is a guide only and we always recommend visiting one of our stores or contacting one of our experts.</div></div><br><thread></thread><table class=""table"" style=""width:100%"" overflow-x:auto;=""""><tbody><tr><th scope=""col""></th><th scope=""col"">44</th><th scope=""col"">48</th><th scope=""col"">51</th><th scope=""col"">54</th><th scope=""col"">56</th><th scope=""col"">58</th></tr></tbody><tbody><tr class=""col"" bg-silver-tree=""""><td>Rider Height</td><td>5'2 - 5'5 / 157cm - 165cm</td><td>5'3 - 5'7 / 160cm - 170cm</td><td>5'5 - 5'9 / 165cm - 175cm</td><td>5'7 - 5'11 / 170cm - 180cm </td><td>5'10 - 6'1 / 177cm - 185cm</td><td>6'0 - 6'4 / 182cm - 193cm</td></tr></tbody></table></div>

                            <div class=""ProductDescriptionAttributesContainer""></div>

                                <ul id=""DisplayAttributes""></ul>

                            
<p class=""productCode"" id=""lblProductCode"">
    Product code: 939205
</p>
                        ",939205
